%time,field.clock
144188000000,144188000000
144189000000,144189000000
144190000000,144190000000
144191000000,144191000000
144192000000,144192000000
144193000000,144193000000
144194000000,144194000000
144195000000,144195000000
144196000000,144196000000
144197000000,144197000000
144198000000,144198000000
144199000000,144199000000
144200000000,144200000000
144201000000,144201000000
144202000000,144202000000
144203000000,144203000000
144204000000,144204000000
144205000000,144205000000
144206000000,144206000000
144207000000,144207000000
144208000000,144208000000
144209000000,144209000000
144210000000,144210000000
144211000000,144211000000
144212000000,144212000000
144213000000,144213000000
144214000000,144214000000
144215000000,144215000000
144216000000,144216000000
144217000000,144217000000
144218000000,144218000000
144219000000,144219000000
144220000000,144220000000
144221000000,144221000000
144222000000,144222000000
144223000000,144223000000
144224000000,144224000000
144225000000,144225000000
144226000000,144226000000
144227000000,144227000000
144228000000,144228000000
144229000000,144229000000
144230000000,144230000000
144231000000,144231000000
144232000000,144232000000
144233000000,144233000000
144234000000,144234000000
144235000000,144235000000
144236000000,144236000000
144237000000,144237000000
144238000000,144238000000
144239000000,144239000000
144240000000,144240000000
144241000000,144241000000
144242000000,144242000000
144243000000,144243000000
144244000000,144244000000
144245000000,144245000000
144246000000,144246000000
144247000000,144247000000
144248000000,144248000000
144249000000,144249000000
144250000000,144250000000
144251000000,144251000000
144252000000,144252000000
144253000000,144253000000
144254000000,144254000000
144255000000,144255000000
144256000000,144256000000
144257000000,144257000000
144258000000,144258000000
144259000000,144259000000
144260000000,144260000000
144261000000,144261000000
144262000000,144262000000
144263000000,144263000000
144264000000,144264000000
144265000000,144265000000
144266000000,144266000000
144267000000,144267000000
144268000000,144268000000
144269000000,144269000000
144270000000,144270000000
144271000000,144271000000
144272000000,144272000000
144273000000,144273000000
144274000000,144274000000
144275000000,144275000000
144276000000,144276000000
144277000000,144277000000
144278000000,144278000000
144279000000,144279000000
144279000000,144280000000
144281000000,144281000000
144282000000,144282000000
144283000000,144283000000
144284000000,144284000000
144285000000,144285000000
144286000000,144286000000
144286000000,144287000000
144288000000,144288000000
144289000000,144289000000
144290000000,144290000000
144291000000,144291000000
144292000000,144292000000
144293000000,144293000000
144294000000,144294000000
144295000000,144295000000
144296000000,144296000000
144297000000,144297000000
144298000000,144298000000
144299000000,144299000000
144300000000,144300000000
144301000000,144301000000
144302000000,144302000000
144303000000,144303000000
144304000000,144304000000
144305000000,144305000000
144306000000,144306000000
144307000000,144307000000
144308000000,144308000000
144309000000,144309000000
144310000000,144310000000
144311000000,144311000000
144312000000,144312000000
144313000000,144313000000
144314000000,144314000000
144315000000,144315000000
144316000000,144316000000
144317000000,144317000000
144318000000,144318000000
144319000000,144319000000
144320000000,144320000000
144321000000,144321000000
144322000000,144322000000
144323000000,144323000000
144324000000,144324000000
144325000000,144325000000
144326000000,144326000000
144327000000,144327000000
144327000000,144328000000
144329000000,144329000000
144330000000,144330000000
144331000000,144331000000
144332000000,144332000000
144333000000,144333000000
144334000000,144334000000
144335000000,144335000000
144336000000,144336000000
144337000000,144337000000
144338000000,144338000000
144339000000,144339000000
144340000000,144340000000
144341000000,144341000000
144342000000,144342000000
144343000000,144343000000
144344000000,144344000000
144345000000,144345000000
144346000000,144346000000
144347000000,144347000000
144348000000,144348000000
144349000000,144349000000
144350000000,144350000000
144351000000,144351000000
144352000000,144352000000
144353000000,144353000000
144354000000,144354000000
144355000000,144355000000
144356000000,144356000000
144357000000,144357000000
144358000000,144358000000
144359000000,144359000000
144360000000,144360000000
144361000000,144361000000
144362000000,144362000000
144363000000,144363000000
144364000000,144364000000
144365000000,144365000000
144366000000,144366000000
144367000000,144367000000
144368000000,144368000000
144369000000,144369000000
144370000000,144370000000
144371000000,144371000000
144372000000,144372000000
144373000000,144373000000
144374000000,144374000000
144375000000,144375000000
144376000000,144376000000
144377000000,144377000000
144378000000,144378000000
144379000000,144379000000
144380000000,144380000000
144381000000,144381000000
144382000000,144382000000
144383000000,144383000000
144384000000,144384000000
144385000000,144385000000
144386000000,144386000000
144387000000,144387000000
144388000000,144388000000
144389000000,144389000000
144390000000,144390000000
144391000000,144391000000
144392000000,144392000000
144393000000,144393000000
144394000000,144394000000
144395000000,144395000000
144396000000,144396000000
144397000000,144397000000
144398000000,144398000000
144399000000,144399000000
144400000000,144400000000
144400000000,144401000000
144402000000,144402000000
144403000000,144403000000
144404000000,144404000000
144404000000,144405000000
144406000000,144406000000
144407000000,144407000000
144408000000,144408000000
144409000000,144409000000
144410000000,144410000000
144411000000,144411000000
144412000000,144412000000
144413000000,144413000000
144414000000,144414000000
144415000000,144415000000
144416000000,144416000000
144417000000,144417000000
144418000000,144418000000
144419000000,144419000000
144420000000,144420000000
144421000000,144421000000
144422000000,144422000000
144423000000,144423000000
144424000000,144424000000
144425000000,144425000000
144426000000,144426000000
144426000000,144427000000
144428000000,144428000000
144429000000,144429000000
144430000000,144430000000
144431000000,144431000000
144432000000,144432000000
144433000000,144433000000
144434000000,144434000000
144435000000,144435000000
144436000000,144436000000
144436000000,144437000000
144438000000,144438000000
144439000000,144439000000
144440000000,144440000000
144441000000,144441000000
144442000000,144442000000
144443000000,144443000000
144444000000,144444000000
144445000000,144445000000
144446000000,144446000000
144447000000,144447000000
144448000000,144448000000
144449000000,144449000000
144450000000,144450000000
144451000000,144451000000
144452000000,144452000000
144453000000,144453000000
144454000000,144454000000
144455000000,144455000000
144456000000,144456000000
144457000000,144457000000
144458000000,144458000000
144459000000,144459000000
144460000000,144460000000
144461000000,144461000000
144462000000,144462000000
144463000000,144463000000
144464000000,144464000000
144465000000,144465000000
144466000000,144466000000
144467000000,144467000000
144468000000,144468000000
144469000000,144469000000
144470000000,144470000000
144471000000,144471000000
144472000000,144472000000
144472000000,144473000000
144474000000,144474000000
144475000000,144475000000
144476000000,144476000000
144477000000,144477000000
144478000000,144478000000
144479000000,144479000000
144480000000,144480000000
144481000000,144481000000
144482000000,144482000000
144483000000,144483000000
144484000000,144484000000
144485000000,144485000000
144486000000,144486000000
144487000000,144487000000
144488000000,144488000000
144489000000,144489000000
144490000000,144490000000
144491000000,144491000000
144492000000,144492000000
144493000000,144493000000
144494000000,144494000000
144495000000,144495000000
144496000000,144496000000
144497000000,144497000000
144498000000,144498000000
144499000000,144499000000
144500000000,144500000000
144501000000,144501000000
144502000000,144502000000
144503000000,144503000000
144504000000,144504000000
144505000000,144505000000
144506000000,144506000000
144507000000,144507000000
144508000000,144508000000
144509000000,144509000000
144510000000,144510000000
144511000000,144511000000
144512000000,144512000000
144513000000,144513000000
144514000000,144514000000
144515000000,144515000000
144516000000,144516000000
144517000000,144517000000
144518000000,144518000000
144519000000,144519000000
